iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0020099,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/OBI_0001930,bravais lattice (3D),Bravais-Gitter (3D),,The bravais lattice is a categorical value specification that specifies value of the crystal structure quality. It describes the possible geometric arrangement of lattice points in a crystal. The present descriptor is limited to the 14 possible three-dimensional arrangements.,"Das Bravais-Gitter ist eine kategoriale Wertspezifikation, die den Wert der Kristallstrukturqualität angibt. Es beschreibt die mögliche geometrische Anordnung von Gitterpunkten in einem Kristall. Der vorliegende Deskriptor beschränkt sich auf die 14 möglichen dreidimensionalen Anordnungen.",,,,,,
https://w3id.org/pmd/co/PMD_0020100,src/ontology/components/pmdco-qualities.owl,,ferrite,Ferrit,,"body-centered cubic phase of iron or an iron-based alloy with very low carbon solubility, stable at low temperatures and ferromagnetic below the Curie temperature","kubisch raumzentrierte Phase aus Eisen oder einer Eisenlegierung mit sehr geringer Kohlenstofflöslichkeit, stabil bei niedrigen Temperaturen und ferromagnetisch unterhalb der Curie-Temperatur",,,,,,
https://w3id.org/pmd/co/PMD_0020101,src/ontology/components/pmdco-qualities.owl,,OBSOLETE proportion,OBSOLETE Anteil,,OBSOLETE A proportion is a relational quality between two entities (the whole and the part) which quantifies the relation between the whole and its part.,"OBSOLETE Ein Verhältnis ist eine Beziehungsqualität zwischen zwei Einheiten (dem Ganzen und dem Teil), die die Beziehung zwischen dem Ganzen und seinem Teil quantifiziert.",,,,,,
https://w3id.org/pmd/co/PMD_0020102,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080069,mass proportion,Massenverhältnis,,a proportion which quantifies the mass of the part relative to the mass of the whole.,,,,,,,
https://w3id.org/pmd/co/PMD_0020103,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080069,molar proportion,Molverhältnis,,a proportion which quantifies the entities count of the part in relation to the entities count of the whole.,,,,,,,
https://w3id.org/pmd/co/PMD_0020104,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080069,volume ratio,Volumenverhältnis,,"Volume ratio represents a relational quality expressing one volume value relative to another, typically resulting in a dimensionless number","Volumenverhältnis stellt eine relationale Qualität dar, die einen Volumenwert im Verhältnis zu einem anderen ausdrückt, typischerweise resultierend in einer dimensionslosen Zahl",,,,,,
https://w3id.org/pmd/co/PMD_0020107,src/ontology/components/pmdco-qualities.owl,,ledeburite,Ledeburit,,eutectic microstructure of austenite and cementite formed in iron-carbon alloys with carbon content above 2.14 wt% upon solidification at the eutectic temperature of 1147 °C,"Eutektische Mikrostruktur von Austenit und Zementit, die sich in Eisen-Kohlenstoff-Legierungen mit einem Kohlenstoffgehalt über 2,14 Gew.-% bei der Erstarrung bei der eutektischen Temperatur von 1147 °C bildet",,,,,,
https://w3id.org/pmd/co/PMD_0020108,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019,temper,,,an intensive quality of an alloy that is output of a tempering process,,,,,,,
https://w3id.org/pmd/co/PMD_0020109,src/ontology/components/pmdco-qualities.owl,,pearlite,Perlit,,lamellar eutectoid microstructure of alternating ferrite and cementite layers formed by decomposition of austenite at the eutectoid temperature of 723 °C,"Lamellare eutektoide Mikrostruktur aus abwechselnden Ferrit- und Zementitschichten, die durch Zersetzung von Austenit bei der eutektoiden Temperatur von 723 °C entsteht",,,,,,
https://w3id.org/pmd/co/PMD_0020110,src/ontology/components/pmdco-qualities.owl,,widmanstatten structure,Widmanstätten-Struktur,,"microstructure in which ferrite or cementite plates nucleate and grow along specific crystallographic planes of the parent austenite during cooling, forming a characteristic needle-like or plate-like pattern","Mikrostruktur, in der beim Abkühlen Ferrit- oder Zementitplatten Keime bilden und entlang bestimmter kristallographischer Ebenen des Ausgangsaustenits wachsen und ein charakteristisches nadel- oder plattenartiges Muster bilden",,,,,,
https://w3id.org/pmd/co/PMD_0020111,src/ontology/components/pmdco-qualities.owl,,martensite,Martensit,,"hard, body-centered tetragonal phase formed by diffusionless shear transformation of austenite upon rapid quenching in iron-carbon alloys, with carbon atoms trapped in interstitial sites","harte, körperzentrierte tetragonale Phase, die durch diffusionslose Scherumwandlung von Austenit beim schnellen Abschrecken in Eisen-Kohlenstoff-Legierungen entsteht, wobei Kohlenstoffatome in Zwischengitterplätzen eingeschlossen sind",,,,,,
https://w3id.org/pmd/co/PMD_0020112,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019,grain size distribution,Korngrößenverteilung,,An intensive quality describing the lower length scale object aggregate (grains) that is part of the material.,"Eine intensive Qualität, die das Objektaggregat (Körner) auf niedrigerer Längenskala beschreibt, das Teil des Materials ist.",,,,,,
https://w3id.org/pmd/co/PMD_0020116,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/OBI_0001930,aggregate state value,aggregierter Zustandswert,,The aggregate state value is a categorical value specification that specifies value of the aggregate state quality.,"Der Aggregatzustandswert ist eine kategoriale Wertspezifikation, die den Wert der Aggregatzustandsqualität angibt.",,,,,,
https://w3id.org/pmd/co/PMD_0020117,src/ontology/components/pmdco-qualities.owl,,aggregate state solid,Aggregatzustand fest,,A state where the bonds between entities transmit shear forces.,"Ein Zustand, in dem die Bindungen zwischen Einheiten Scherkräfte übertragen.",,,,,,
https://w3id.org/pmd/co/PMD_0020118,src/ontology/components/pmdco-qualities.owl,,aggregate state liquid,Aggregatzustand flüssig,,A state where the bonds of the entities transmit no shear force.,"Ein Zustand, in dem die Bindungen der Einheiten keine Scherkräfte übertragen.",,,,,,
https://w3id.org/pmd/co/PMD_0020119,src/ontology/components/pmdco-qualities.owl,,aggregate state gaseous,Aggregatzustand gasförmig,,A state where the entities have no bonding.,"Ein Zustand, in dem die Entitäten keine Bindung haben.",,,,,,
https://w3id.org/pmd/co/PMD_0020120,src/ontology/components/pmdco-qualities.owl,,aggregate state plasma,Aggregatzustandsplasma,,An aggregate state where the entities are atom nuclei and have no bonds.,"Ein Aggregatzustand, in dem die Einheiten Atomkerne sind und keine Bindungen aufweisen.",,,,,,
https://w3id.org/pmd/co/PMD_0020121,src/ontology/components/pmdco-qualities.owl,,aggregate state atom gas,Aggregatzustand Atomgas,,A gaseous state where the gas entities are atoms.,"Ein gasförmiger Zustand, in dem die Gaseinheiten Atome sind.",,,,,,
https://w3id.org/pmd/co/PMD_0020122,src/ontology/components/pmdco-qualities.owl,,aggregate state supercritical fluid,Aggregatzustand überkritisches Fluid,,A state with strong bindings between entities that do not transmit shear force.,"Ein Zustand mit starken Bindungen zwischen Entitäten, die keine Scherkräfte übertragen.",,,,,,
https://w3id.org/pmd/co/PMD_0020123,src/ontology/components/pmdco-qualities.owl,,aggregate state mesomorphic,Aggregatzustand mesomorph,,A state where some bonds transmit shear stresses and some do not.,"Ein Zustand, in dem einige Bindungen Scherspannungen übertragen und andere nicht.",,,,,,
https://w3id.org/pmd/co/PMD_0020124,src/ontology/components/pmdco-qualities.owl,,aggregate state suprafluid,Aggregatzustand suprafluid,,A state with frictionless binding that transmits no shear force between entities.,"Ein Zustand mit reibungsloser Bindung, der keine Scherkräfte zwischen Entitäten überträgt.",,,,,,
https://w3id.org/pmd/co/PMD_0020125,src/ontology/components/pmdco-qualities.owl,,aggregate state suprasolid,Aggregatzustand suprasolid,,A state that exhibits suprafluid and solid properties.,"Ein Zustand, der suprafluide und feste Eigenschaften aufweist.",,,,,,
https://w3id.org/pmd/co/PMD_0020129,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000015,reversible process,reversibler Prozess,,A reversible process is a process whose participants form a thermodynamic system with an entropy S and S remains constant during the process.,"Ein reversibler Prozess ist ein Prozess, dessen Teilnehmer ein thermodynamisches System mit einer Entropie S bilden und S während des Prozesses konstant bleibt.",,,,,,
https://w3id.org/pmd/co/PMD_0020130,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0080005,,Triebkraft einer Phase im System,,,,,,,,,
https://w3id.org/pmd/co/PMD_0020131,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019,intensive quality,intensive Qualität,,An intensive quality is a quality that inheres in only portion of matter and thus is independent of the bearers (system-) size.,"Eine intensive Qualität ist eine Qualität, die nur einem Teil der Materie innewohnt und daher unabhängig von der (System-)Größe des Trägers ist.",,,,,,
https://w3id.org/pmd/co/PMD_0020132,src/ontology/components/pmdco-qualities.owl,,DEPRECATED dimension quality,DEPRECATED Dimensionsqualität,,"DEPRECATED a quality of an entity that pertains to its measurable spatial extent, such as length, area, or volume","DEPRECATED Die Dimensionsqualität ist eine Qualität einer materiellen Einheit, die sich auf ihre messbare räumliche Ausdehnung bezieht, beispielsweise Länge, Fläche oder Volumen",,,,,,
https://w3id.org/pmd/co/PMD_0020133,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020267,mass,Masse,,Mass is fundamental extensive quality.,Masse ist grundlegende umfassende Qualität.,,,,,,
https://w3id.org/pmd/co/PMD_0020134,src/ontology/components/pmdco-qualities.owl,,DEPRECATED stimulus role,DEPRECATED Reizrolle,,"DEPRECATED The stimulus role is a role that an object bears in a process when causally influencing another object  that bears a stimulation target role in the same process. 'Role' implies here, that the 'bearing' assignment depends on the intent.","DEPRECATED Die Reizrolle ist eine Rolle, die ein Objekt in einem Prozess spielt, wenn es ein anderes Objekt, das im selben Prozess eine Stimulationszielrolle spielt, kausal beeinflusst. „Rolle“ impliziert hier, dass die „tragende“ Zuordnung von der Absicht abhängt.",,,,,,
https://w3id.org/pmd/co/PMD_0020135,src/ontology/components/pmdco-qualities.owl,,DEPRECATED stimulation target role,DEPRECATED Stimulationszielrolle,,DEPRECATED See 'Stimulus role',DEPRECATED Siehe „Stimulusrolle“,,,,,,
https://w3id.org/pmd/co/PMD_0020141,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000015,fatigue (reaction to repetitive loading),Müdigkeit (Reaktion auf wiederholte Belastung),,fatigue is a process that affects an material entities integrity by nucleation and growing cracks.,"Ermüdung ist ein Prozess, der die Integrität eines Materials durch Keimbildung und wachsende Risse beeinträchtigt.",,,,,,
https://w3id.org/pmd/co/PMD_0020142,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020267 | https://w3id.org/pmd/co/PMD_0080005,energy,Energie,,an extensive quality of material entities which manifests as a capacity to perform work (such as causing motion or the interaction of molecules),"eine umfassende Qualität materieller Einheiten, die sich in der Fähigkeit manifestiert, Arbeit zu verrichten (z. B. Bewegung zu verursachen oder die Wechselwirkung von Molekülen)",,,,,,
https://w3id.org/pmd/co/PMD_0020148,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019,extensive quality,umfangreiche Qualität,,An extensive quality is a quality that inheres in only object or object aggregate or fiat object part or chemical entity and is dependent on the bearers (system-) size.,"Eine umfassende Qualität ist eine Qualität, die nur einem Objekt oder einem Objektaggregat oder einem Fiat-Objektteil oder einer chemischen Einheit innewohnt und von der (System-)Größe des Trägers abhängt.",,,,,,
https://w3id.org/pmd/co/PMD_0020150,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0050156,volume,Volumen,,Volume is a three dimensional size.,Volumen ist eine dreidimensionale Größe.,,,,,,
https://w3id.org/pmd/co/PMD_0020151,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020142,internal energy,innere Energie,,Internal energy is a universal extensive quality that specifies the bearers potential to do work.,"Innere Energie ist eine universelle umfassende Qualität, die das Potenzial des Trägers zur Arbeit festlegt.",,,,,,
